12561 10
10109 0 1
3202 0 4
1497 0 20
6704 0 1
12221 2 2
12420 3 1
8160 3 2
7303 3 2
10484 0 1
8523 0 7
4023 0 5
1038 0 4
7525 0 1
5564 0 11
4629 3 1
828 4 1
4330 4 1
5530 3 1
11033 0 1
8304 0 1
3486 5 1
3804 0 1
1843 0 1
8074 0 1
5345 0 9
7665 0 3
6371 5 1
4680 0 1
4376 2 1
8869 0 3
12371 0 1
2218 0 1
257 0 1
1624 0 1
7871 0 1
5910 0 1
7352 6 1
4358 1 1
3233 4 1
1606 3 1
11635 0 2
9674 0 2
6309 3 1
3039 0 4
54 0 1
6285 0 1
4580 0 1
5691 0 1
9128 0 1
1572 6 1
4756 3 1
5595 4 1
8025 3 1
9471 0 1
2564 0 1
859 0 20
7090 0 32
4105 0 31
12015 3 1
5145 0 1
12166 3 1
2786 3 1
8105 4 1
4343 1 1
11981 0 15
10020 0 1
3369 0 8
1408 0 19
6887 0 2
4926 0 21
4745 6 1
10395 0 1
8690 0 1
9801 0 30
3166 0 1
1205 0 1
7436 0 1
4707 0 17
7868 3 1
7251 3 1
6785 3 1
6129 6 1
3715 0 1
2010 0 1
7217 0 1
5256 0 1
7121 4 1
10565 3 2
5494 3 1
10997 0 1
9036 0 1
12538 0 5
2385 0 1
424 0 3
1551 0 1
8038 0 1
6077 0 6
856 3 1
5636 1 1
2685 6 1
8385 3 1
11546 0 10
8817 0 2
2950 0 1
221 0 6
6452 0 24
4491 0 2
5858 0 1
9290 0 1
1705 3 1
11343 0 1
9382 0 1
2731 0 1
770 0 1
6233 0 1
4272 0 13
4704 3 1
4871 3 1
7248 4 1
12148 0 28
10187 0 1
3536 0 1
567 0 1
6798 0 1
5093 0 1
3712 3 1
1582 4 1
940 5 1
10562 0 21
8601 0 2
9968 0 4
10605 0 11
3077 0 1
1372 0 1
7603 0 9
4618 0 20
4850 5 1
6986 2 1
6483 4 1
9015 2 1
10359 0 1
8398 0 1
3882 0 1
1921 0 1
6351 5 1
5439 0 2
2947 5 1
6783 6 1
703 4 1
7983 3 1
2145 6 1
10908 0 1
9203 0 2
4162 3 1
12449 0 3
2552 0 1
3679 0 3
1718 0 2
7949 0 14
5220 0 12
10257 3 1
11713 0 1
8728 0 1
2093 0 4
132 0 1
6619 0 1
7730 0 6
5769 0 25
5575 4 1
11510 0 5
9549 0 21
2898 0 9
937 0 7
6144 0 1
4455 0 1
4333 5 1
6533 3 1
7900 5 1
9330 0 2
3463 0 1
734 0 1
6965 0 1
5004 0 8
5436 3 2
268 4 1
2661 1 1
6019 4 1
7584 5 1
10729 0 12
11840 0 1
9895 0 20
3244 0 4
1283 0 1
6746 0 1
4785 0 1
7741 3 1
3676 3 1
9376 6 1
3210 3 1
7761 4 1
10270 0 6
8565 0 3
4049 0 1
1064 0 1
7311 0 2
5606 0 1
5847 0 1
7101 4 1
12010 5 1
5634 6 1
11075 0 2
9114 0 1
7899 0 1
2479 0 32
3590 0 1
1885 0 1
8116 0 2
5131 0 1
4228 6 1
8082 3 1
1234 5 1
10856 0 23
8911 0 1
12413 0 5
2260 0 5
299 0 7
6530 0 8
7897 0 9
5936 0 1
8392 6 1
10838 3 1
1978 0 3
6793 3 1
9716 0 1
3065 0 3
80 0 4
6327 0 1
4366 0 2
5733 0 1
9275 3 1
7228 4 1
62 3 1
9065 3 1
12226 0 2
9241 0 1
2606 0 26
645 0 1
7132 0 2
4147 0 23
28 6 1
8147 4 1
10640 0 1
5569 6 1
10062 0 11
3411 0 2
1450 0 1
6657 0 1
4952 0 8
6463 4 1
6561 4 1
4934 3 1
4943 2 1
10437 0 2
8476 0 2
9843 0 1
3192 0 1
1247 0 1
7478 0 1
5517 0 1
3174 3 1
10835 2 1
278 6 1
11242 0 1
4866 5 1
3757 0 1
1796 0 2
7259 0 2
5298 0 2
4585 6 1
9078 0 1
12324 0 1
2427 0 1
466 0 1
1577 0 1
7808 0 1
6119 0 13
5661 3 1
8046 3 1
11588 0 3
9627 0 2
2976 0 4
7 0 1
6494 0 2
4533 0 1
5644 0 1
12171 3 1
2807 3 1
2958 3 1
6897 3 1
11369 0 14
9408 0 5
2773 0 1
812 0 1
7043 0 26
4314 0 1
7793 2 1
627 3 1
11934 0 1
10229 0 3
3578 0 2
593 0 1
6824 0 3
4879 0 1
7741 4 1
10604 0 20
8643 0 1
9754 0 1
3119 0 6
1158 0 22
7645 0 1
4660 0 21
4626 3 1
11153 0 26
8424 0 1
3924 0 4
1963 0 1
7170 0 1
5465 0 23
10367 1 1
843 4 1
2955 2 1
3273 3 1
10950 0 26
8989 0 1
12491 0 2
2338 0 1
3705 0 2
1744 0 1
7991 0 2
6030 0 6
1109 3 2
11755 0 22
8770 0 12
2135 0 1
174 0 3
6405 0 4
7772 0 14
5811 0 1
7306 4 1
3150 4 1
4691 4 1
6803 2 1
8145 3 2
9591 0 2
2940 0 8
979 0 1
6186 0 1
4225 0 4
8127 4 1
2906 3 1
5496 4 1
12101 0 1
10140 0 38
3489 0 1
760 0 1
7007 0 3
5046 0 3
5464 2 1
1960 3 1
7157 3 1
10515 0 1
11882 0 1
9921 0 1
3286 0 32
1325 0 1
7556 0 1
4827 0 1
7576 0 1
7957 0 1
7803 4 1
12470 6 1
3684 2 1
7161 3 1
8351 0 1
4091 0 24
1106 0 1
7337 0 2
5376 0 3
5614 3 1
7751 2 1
9156 0 1
2505 0 2
3616 0 3
1671 0 1
8158 0 2
5173 0 1
2919 2 1
11666 0 24
8937 0 1
2302 0 34
341 0 8
6572 0 1
7683 0 30
5978 0 1
7273 0 1
8585 4 1
7587 4 1
11463 0 1
9502 0 1
2851 0 1
122 0 15
6353 0 22
4392 0 1
8885 2 1
2666 1 1
8382 4 1
9235 3 1
12353 3 1
4806 6 1
9283 0 1
2632 0 40
687 0 1
6918 0 31
4189 0 1
3231 3 1
1588 4 1
10682 0 18
11793 0 1
10088 0 30
3453 0 1
1492 0 1
6699 0 1
4738 0 1
1458 3 1
6009 4 1
10479 0 2
8518 0 1
4002 0 5
1273 0 1
7504 0 1
5559 0 13
921 4 1
6869 3 1
8299 0 1
3799 0 1
1838 0 1
8069 0 1
5340 0 4
4677 3 1
10809 0 1
8848 0 1
12366 0 4
2213 0 8
508 0 1
1619 0 1
7850 0 1
5889 0 1
684 3 1
9703 3 1
474 3 1
10581 5 1
9669 0 1
3018 0 2
33 0 1
6520 0 1
4575 0 1
5686 0 1
7181 4 1
9018 5 1
12179 0 24
9450 0 1
10516 0 1
2815 0 8
854 0 20
10476 3 1
4100 0 9
4761 3 1
4322 3 1
2164 5 1
11960 0 1
10015 0 11
3364 0 1
635 0 1
6866 0 1
4905 0 1
9830 1 1
5193 0 1
3330 3 1
7881 4 1
11325 3 1
10390 0 1
8685 0 1
9796 0 18
3145 0 5
1184 0 18
7431 0 1
4702 0 3
6814 2 1
9762 3 1
549 3 1
11195 0 1
8210 0 11
3966 0 9
2005 0 1
7212 0 1
5251 0 13
5482 5 1
5621 8 1
3500 4 1
8051 3 1
7178 3 3
5473 1 1
10976 0 1
9031 0 1
12533 0 2
2380 0 32
419 0 1
1786 0 5
8017 0 1
6056 0 3
2812 3 1
7567 4 1
11541 0 32
8812 0 4
2161 0 4
200 0 4
6447 0 1
4486 0 1
5853 0 1
7729 0 1
11322 0 3
9361 0 3
2726 0 1
1021 0 1
6228 0 5
4267 0 1
12143 0 9
10182 0 1
3531 0 1
546 0 1
7033 0 1
5072 0 1
8630 1 1
1561 4 1
5054 3 1
10557 0 3
8596 0 3
9963 0 1
3312 0 3
1367 0 1
7598 0 5
4613 0 1
6981 2 1
3294 3 1
10955 2 1
2677 3 1
10338 0 1
8377 0 1
3877 0 18
1148 0 1
7379 0 1
5418 0 25
6444 3 1
682 4 1
6167 3 1
10903 0 22
9198 0 1
12444 0 1
2547 0 25
3658 0 1
1697 0 1
8184 0 37
5215 0 1
7057 0 1
7759 3 1
8166 3 1
11708 0 1
8723 0 1
2072 0 1
383 0 8
6614 0 1
7725 0 2
5764 0 24
2927 3 1
5554 4 1
11489 0 4
9528 0 1
2893 0 1
932 0 1
6395 0 24
4434 0 1
898 3 1
2242 5 1
12054 0 3
9325 0 1
2674 0 1
713 0 1
6944 0 21
4999 0 9
6389 0 2
10913 5 1
7376 3 1
4382 2 1
4793 0 16
7861 4 1
10724 0 3
11835 0 1
9874 0 2
3239 0 6
1534 0 1
6741 0 1
4780 0 1
10249 0 3
8544 0 1
4044 0 6
1059 0 1
7546 0 1
5585 0 14
6787 6 1
963 4 1
11070 0 1
9109 0 1
2458 0 1
3825 0 1
1864 0 1
8111 0 1
5126 0 1
6392 3 1
5258 0 2
3473 4 1
9507 2 1
1229 3 1
10851 0 1
8890 0 5
12392 0 1
2255 0 2
294 0 1
1661 0 1
7892 0 5
5931 0 1
11400 0 11
9711 0 11
3060 0 1
75 0 2
6306 0 1
4601 0 1
5712 0 1
8573 0 24
7223 4 1
12221 0 23
9236 0 3
2585 0 29
880 0 21
7127 0 33
4142 0 29
9026 4 1
10635 0 16
12002 0 1
10041 0 1
3406 0 1
1445 0 1
6908 0 1
4947 0 3
8108 3 1
8823 4 1
10416 0 1
8471 0 1
9838 0 2
3187 0 6
1226 0 2
7457 0 1
4728 0 4
1671 3 1
11237 0 2
8252 0 1
3736 0 1
2047 0 1
7254 0 17
5293 0 3
7158 4 1
10762 0 14
9057 0 13
5224 4 1
12319 0 1
2422 0 1
461 0 8
1572 0 1
8059 0 4
6098 0 1
5595 6 1
4105 6 1
9622 0 1
2971 0 1
242 0 4
6473 0 3
4512 0 1
5639 0 1
4944 3 1
5709 3 1
4343 3 1
5429 4 1
4171 6 1
4494 3 1
12473 3 1
11364 0 1
9403 0 2
2752 0 1
807 0 1
6270 0 1
4309 0 3
9835 5 1
6735 0 3
10466 2 2
3351 3 1
1708 4 1
12553 4 1
11913 0 1
10208 0 1
3573 0 1
588 0 14
6819 0 5
5114 0 1
1603 4 1
10599 0 1
8638 0 35
9749 0 1
3098 0 15
1393 0 1
7624 0 2
4655 0 1
5428 5 1
10565 1 1
6557 6 1
11148 0 1
8419 0 2
3919 0 1
1958 0 1
11580 3 1
5460 0 2
838 4 1
5426 3 1
10929 0 1
8968 0 1
12486 0 1
2333 0 35
3700 0 1
1739 0 3
7970 0 1
5241 0 1
187 3 1
4073 3 1
11750 0 1
8765 0 1
2114 0 3
153 0 1
6640 0 1
7767 0 1
5806 0 1
7367 4 1
6215 3 1
11275 0 22
9570 0 1
2935 0 1
974 0 13
6181 0 4
4476 0 1
4190 0 15
8106 4 1
5491 4 1
12080 0 1
10135 0 39
3484 0 1
755 0 1
6986 0 3
5025 0 4
8901 4 1
3299 3 1
7903 4 1
10359 2 1
6040 4 1
2833 3 1
10510 0 1
11877 0 1
5757 3 1
3265 0 1
1304 0 1
6783 0 3
4822 0 1
9706 4 1
4356 4 1
6130 6 1
7156 5 1
8330 0 1
4086 0 30
1101 0 3
7332 0 23
5627 0 1
7764 3 1
4754 2 1
7122 4 1
7298 3 1
11096 0 1
9151 0 1
2500 0 2
3611 0 1
1906 0 1
8137 0 1
4119 5 1
11695 3 1
11510 6 1
11661 0 1
8932 0 1
2281 0 1
320 0 1
6567 0 1
7934 0 2
5973 0 1
3481 5 1
302 3 1
11442 0 1
9481 0 1
2846 0 5
117 0 1
6348 0 3
4387 0 19
5754 0 3
268 6 1
4327 5 1
7363 4 1
12263 0 2
9278 0 21
2627 0 21
666 0 1
7153 0 21
4168 0 1
4767 3 1
1681 4 1
1064 2 1
10677 0 3
11788 0 1
10083 0 1
3432 0 1
1487 0 1
6694 0 1
4989 0 3
5634 4 1
12161 3 1
10458 0 2
8497 0 1
3997 0 8
1268 0 1
7499 0 1
5538 0 1
4118 5 1
1851 3 1
9846 3 1
617 3 1
11023 0 1
8294 0 6
3778 0 2
1817 0 6
7280 0 14
5335 0 1
7879 3 1
697 4 1
7262 3 1
10804 0 12
8843 0 1
12345 0 2
2192 0 1
503 0 1
1614 0 1
7845 0 1
6140 0 1
3726 2 1
11643 3 1
3109 4 1
2606 6 1
11609 0 2
5489 3 1
3013 0 2
28 0 20
6515 0 1
11785 5 1
5665 0 1
7886 0 1
5925 0 1
9630 3 1
12174 0 1
9445 0 1
2794 0 2
833 0 2
7064 0 1
4351 0 14
8362 6 1
1133 6 1
6429 3 1
11955 0 1
9994 0 1
3359 0 1
630 0 20
6861 0 3
4900 0 16
4715 3 1
4866 3 1
10369 0 1
8664 0 1
9791 0 2
3140 0 5
1179 0 1
7666 0 1
4681 0 1
7605 0 1
4620 0 1
11190 0 1
8205 0 7
3945 0 8
1984 0 7
7207 0 1
5502 0 1
10130 4 1
10971 0 1
9010 0 1
12512 0 34
2375 0 4
414 0 1
1781 0 4
8012 0 1
6051 0 3
12031 0 1
4909 3 1
12286 0 1
4348 3 1
3390 4 1
7553 3 1
10759 0 1
11520 0 1
8807 0 1
2156 0 1
195 0 3
6426 0 24
7793 0 4
5832 0 1
10400 4 1
7343 4 1
4712 4 1
4765 6 1
6824 2 1
11317 0 1
9356 0 1
2705 0 1
1000 0 1
6223 0 1
4262 0 2
1176 3 1
9146 4 1
12122 0 1
10161 0 1
3526 0 2
541 0 1
7028 0 1
5067 0 1
12115 0 1
7204 3 1
10536 0 1
8591 0 29
9958 0 4
3307 0 2
1346 0 1
7577 0 1
4848 0 1
7386 0 4
729 2 1
5015 6 1
4830 3 1
10333 0 1
4213 3 1
3856 0 1
1143 0 1
7374 0 1
5413 0 2
3255 6 1
6148 6 1
677 4 1
8338 3 1
8602 1 1
4094 3 1
3221 3 1
10882 0 1
9177 0 1
12439 0 15
2542 0 1
3653 0 1
1692 0 1
8179 0 35
5194 0 2
8484 0 1
8145 1 1
1041 3 1
4225 6 1
8718 0 1
2067 0 4
362 0 1
6593 0 1
7704 0 37
6015 0 5
7486 0 1
6893 6 1
11484 0 1
9523 0 17
2872 0 1
927 0 1
6390 0 11
4429 0 15
11696 6 1
1828 4 1
8403 4 1
12033 0 1
9304 0 2
2669 0 2
708 0 1
6939 0 1
4210 0 2
1140 3 1
10719 0 2
11830 0 1
9869 0 2
3218 0 4
1513 0 1
6720 0 1
4775 0 1
10596 3 3
8176 3 2
4841 0 1
4256 6 1
7109 3 1
4124 5 1
4039 0 5
1054 0 1
7541 0 1
5580 0 3
10466 3 1
4346 4 1
11049 0 1
9088 0 1
2453 0 23
3820 0 1
1859 0 1
8090 0 1
5361 0 9
924 3 1
6387 5 1
307 3 1
7587 6 1
3169 3 1
10846 0 8
8885 0 1
12387 0 1
2234 0 1
273 0 1
1640 0 1
7887 0 1
4877 5 1
3151 4 1
4692 4 1
4806 4 1
8234 5 1
11395 0 1
9690 0 1
3055 0 1
70 0 19
6301 0 1
4596 0 1
5707 0 1
2182 2 1
4155 3 1
5611 4 1
10985 0 1
12200 0 2
9231 0 1
2580 0 1
875 0 1
7106 0 2
4121 0 1
1051 5 1
3419 3 1
10630 0 1
11997 0 1
10036 0 2
3385 0 1
1424 0 1
6903 0 1
4942 0 1
4325 2 1
5771 0 18
7918 4 1
10411 0 2
8450 0 4
9817 0 20
3182 0 1
1221 0 19
7452 0 1
4723 0 1
12551 3 1
11216 0 22
8247 0 11
3731 0 2
2026 0 4
7233 0 18
5272 0 1
9765 2 1
5704 3 1
10581 3 3
10757 0 21
9052 0 1
12298 0 1
2401 0 38
440 0 1
1567 0 1
8054 0 1
6093 0 4
9635 3 1
9018 3 1
422 3 1
11562 0 1
9601 0 32
8398 6 1
2966 0 7
237 0 2
6468 0 7
4507 0 1
5874 0 1
8383 4 1
3250 6 1
6434 3 1
635 2 1
11359 0 1
9398 0 2
2747 0 1
786 0 1
6249 0 13
4288 0 15
9916 0 1
8278 4 1
7264 4 1
11908 0 2
10203 0 1
3552 0 2
583 0 1
6814 0 2
5109 0 1
3728 3 1
11698 4 1
12130 3 1
1598 4 1
11513 3 1
10578 0 13
8617 0 29
9728 0 8
3093 0 2
1388 0 1
7619 0 1
4634 0 1
4131 6 1
8599 1 1
3315 1 1
6499 4 1
10117 3 1
11143 0 1
8414 0 1
3898 0 1
1937 0 1
7181 3 1
5455 0 18
11390 4 1
5421 1 1
10924 0 1
8963 0 1
12465 0 17
2312 0 1
3695 0 1
1734 0 6
7965 0 1
5236 0 1
12028 3 1
3229 4 1
9018 2 2
11729 0 1
5609 3 2
2109 0 2
148 0 22
6635 0 1
7746 0 18
5785 0 1
5591 4 1
9133 3 1
11270 0 1
9565 0 1
2914 0 1
953 0 12
6160 0 1
4471 0 1
6398 3 1
6549 3 1
12075 0 1
10114 0 2
3479 0 7
750 0 1
6981 0 30
5020 0 1
2862 2 1
7285 5 1
6947 1 1
6035 4 1
10745 0 27
4369 3 1
9911 0 1
3260 0 34
1299 0 1
6762 0 1
4801 0 2
9392 6 1
179 4 1
12245 3 1
6125 6 1
2609 3 1
10286 0 1
8325 0 3
7265 6 1
4065 0 1
1080 0 1
7327 0 2
5622 0 12
8166 1 1
984 4 1
11091 0 1
9130 0 1
2495 0 1
3606 0 2
1901 0 1
8132 0 29
5147 0 1
8053 0 2
3396 4 1
11489 6 1
10872 0 1
8927 0 1
2276 0 4
315 0 1
6546 0 1
7913 0 1
5952 0 1
8461 4 1
12546 5 1
11437 0 26
9476 0 1
2825 0 1
96 0 19
6343 0 13
4382 0 4
5749 0 1
9291 3 1
695 3 1
9698 3 1
78 3 1
9081 3 1
485 3 1
12242 0 21
9257 0 16
2622 0 3
661 0 1
7148 0 1
4163 0 2
9063 4 1
5152 0 1
10656 0 1
11783 0 2
10078 0 1
3427 0 1
1466 0 1
6673 0 1
4968 0 9
6479 4 1
4950 3 1
10453 0 12
8492 0 1
3976 0 1
1263 0 1
7494 0 1
5533 0 25
3375 6 1
797 4 1
11258 0 19
4882 5 1
12559 0 2
3773 0 1
1812 0 1
7275 0 1
5314 0 34
7213 0 18
4379 5 1
7142 5 1
6349 1 1
1161 3 1
10799 0 3
8838 0 1
12340 0 2
2187 0 7
482 0 1
1593 0 1
7824 0 18
6135 0 1
7223 6 1
11604 0 3
9643 0 1
2992 0 1
23 0 1
6510 0 2
4549 0 1
5660 0 2
8567 0 31
2567 3 1
11205 5 1
5450 4 1
1038 4 1
10953 3 2
2357 3 1
11385 0 1
1510 5 1
2789 0 1
828 0 1
7059 0 1
4330 0 13
10132 3 2
8357 6 1
1335 0 1
11950 0 7
9989 0 10
3338 0 26
609 0 1
6840 0 1
4895 0 1
10620 0 1
8659 0 1
9770 0 1
3135 0 1
1174 0 2
4358 5 1
4676 0 1
10586 3 1
4642 3 1
11169 0 17
8440 0 1
10350 2 1
3940 0 3
1979 0 3
7186 0 1
5481 0 26
20 3 1
3906 3 1
6473 6 1
10966 0 1
9005 0 1
12507 0 1
2354 0 34
393 0 1
1760 0 1
8007 0 1
6046 0 1
2007 0 2
11771 0 1
8786 0 1
2151 0 2
190 0 1
6421 0 1
7788 0 1
5827 0 1
4957 3 1
8283 6 1
4707 4 1
12421 3 1
11296 0 1
9351 0 20
2700 0 1
995 0 3
6202 0 1
4241 0 1
12151 3 1
5133 0 1
1603 6 1
8143 4 1
2922 3 1
11685 3 2
5565 6 1
12117 0 1
10156 0 1
3505 0 1
520 0 1
7023 0 28
5062 0 1
7924 4 1
10122 3 1
6372 5 1
11898 0 3
9937 0 1
2968 5 1
3302 0 1
1341 0 1
7572 0 1
4843 0 1
8432 0 1
12486 6 1
3700 2 1
6921 3 1
8367 0 2
3851 0 1
1122 0 4
7353 0 1
5392 0 23
6813 0 1
5108 0 1
8599 6 1
7335 1 1
11133 0 1
9172 0 1
12418 0 15
2521 0 23
3632 0 3
1687 0 1
8174 0 4
5189 0 1
1070 2 2
2565 6 1
11682 0 13
8953 0 22
2062 0 3
357 0 1
6588 0 1
7699 0 37
5994 0 1
8601 4 1
7714 4 1
11479 0 1
9518 0 1
2867 0 4
906 0 1
6369 0 1
4408 0 6
2250 2 1
10960 6 1
4840 3 1
5007 3 1
4390 3 1
7869 3 1
9299 0 2
2648 0 29
703 0 1
6934 0 4
4205 0 1
3247 3 1
7218 6 1
4086 6 1
10698 0 14
11809 0 1
10104 0 1
3213 0 1
1508 0 1
6715 0 1
4754 0 1
11615 4 1
10086 3 1
10495 0 1
8534 0 1
4018 0 4
1033 0 1
7520 0 6
5575 0 2
12164 4 1
4633 0 19
839 4 1
8119 3 3
4341 4 1
937 4 1
6885 3 1
8315 0 1
2432 0 23
3815 0 2
1854 0 1
8085 0 1
5356 0 1
3296 6 1
11010 3 1
7283 1 1
10825 0 1
8864 0 1
12382 0 1
2229 0 1
268 0 3
1635 0 1
7866 0 1
5905 0 1
3130 4 1
11646 0 1
9685 0 1
3034 0 1
49 0 1
6280 0 1
4591 0 1
5702 0 1
9148 3 1
8602 6 1
3432 2 2
12195 0 25
9466 0 1
2575 0 1
870 0 22
7101 0 17
4116 0 6
4955 3 1
4338 3 1
11976 0 1
10031 0 3
3380 0 1
1419 0 1
6882 0 1
4921 0 1
3195 3 1
11958 3 1
299 4 1
8294 6 1
10406 0 1
8701 0 1
9812 0 30
3161 0 1
1200 0 1
7447 0 1
4718 0 1
6830 2 1
7262 1 1
133 6 1
4366 4 1
11211 0 1
8226 0 1
3726 0 1
2021 0 5
7228 0 1
5267 0 1
4588 3 1
9664 6 1
7194 3 2
10992 0 1
9047 0 21
12293 0 5
2396 0 8
435 0 10
1546 0 1
8033 0 1
6072 0 4
4113 5 1
2362 3 1
6349 8 1
5437 3 1
2945 0 4
216 0 3
6463 0 1
4502 0 1
5869 0 1
11338 0 5
9377 0 1
2742 0 1
781 0 1
6244 0 6
4283 0 1
2125 2 1
7263 6 1
4050 6 1
7259 4 1
12159 0 2
10198 0 1
3547 0 3
562 0 1
6793 0 2
5088 0 1
10607 3 1
4231 6 1
9078 4 1
7808 4 1
10573 0 1
8612 0 3
9979 0 1
3072 0 9
1383 0 1
7614 0 1
4629 0 17
917 4 1
3310 3 1
12057 3 1
10354 0 1
8393 0 8
3893 0 1
1932 0 1
7395 0 23
5434 0 25
3276 6 1
1154 0 20
10919 0 34
9214 0 1
12460 0 3
2307 0 1
3674 0 2
1713 0 1
7944 0 1
5231 0 1
5633 3 1
7775 3 1
1000 2 2
29 8 1
11724 0 1
8739 0 12
1096 5 1
2088 0 1
143 0 2
6630 0 1
7741 0 1
9146 2 1
2943 3 1
8643 4 1
11505 0 1
4336 8 1
2909 0 2
948 0 2
6155 0 5
4450 0 1
914 3 1
10968 5 1
12070 0 1
9341 0 1
3458 0 1
729 0 1
6960 0 2
5015 0 10
2841 2 1
7392 3 1
6030 4 1
10740 0 2
11851 0 1
9890 0 1
3255 0 33
1294 0 1
6757 0 1
4796 0 29
2304 3 2
9387 6 1
2178 0 1
10706 3 1
10265 0 1
8560 0 26
4060 0 1
1075 0 24
7306 0 1
5601 0 1
12021 3 1
5645 6 1
3409 3 1
11086 0 1
9125 0 1
2474 0 8
3585 0 1
1880 0 1
8127 0 1
5142 0 1
945 5 1
7551 4 1
10867 0 1
8906 0 1
12408 0 1
2271 0 44
310 0 1
6541 0 11
7908 0 1
5947 0 1
5012 3 1
6939 2 1
7257 3 1
9727 0 10
2820 0 1
91 0 1
6322 0 5
4361 0 13
5728 0 1
3252 3 1
12271 3 1
3042 3 1
4661 6 1
12237 0 1
9252 0 2
2601 0 37
640 0 1
7143 0 3
4158 0 16
39 6 1
10091 3 1
1557 4 1
5 3 2
10651 0 21
12018 0 28
10057 0 1
3422 0 14
1461 0 20
6668 0 1
4963 0 10
8185 0 20
8124 3 1
4346 2 1
5546 1 1
10432 0 2
8487 0 4
9854 0 36
3971 0 4
1242 0 1
7473 0 22
5512 0 23
2268 3 1
4726 3 2
11253 0 1
8268 0 6
3752 0 1
1807 0 4
7270 0 1
5309 0 27
9648 0 1
8641 3 1
10778 0 2
9073 0 1
12335 0 1
2182 0 1
477 0 13
1588 0 1
7819 0 1
6114 0 5
4554 0 1
10080 3 1
5611 6 1
10141 6 1
4121 6 1
9638 0 11
2987 0 2
2 0 1
6489 0 7
4528 0 1
5655 0 2
4960 3 1
5445 4 1
4510 3 1
7989 3 2
9419 0 1
2768 0 1
823 0 1
7054 0 1
4325 0 2
3367 3 1
11929 0 5
368 0 1
3333 0 32
604 0 1
6835 0 2
4874 0 1
1804 3 1
9589 3 1
6178 6 1
10615 0 1
8654 0 1
9765 0 3
3114 0 5
1153 0 5
7640 0 1
4671 0 1
7537 5 1
959 4 1
10581 1 1
11164 0 1
8435 0 1
3935 0 4
1974 0 1
7181 0 2
5476 0 15
2984 3 1
1048 8 1
2383 3 1
3469 4 1
7516 4 1
10945 0 1
8984 0 1
12502 0 6
2349 0 41
388 0 2
1755 0 1
7986 0 21
6025 0 6
7445 0 1
11528 1 1
6434 1 1
12269 6 1
11766 0 1
8781 0 1
3179 7 1
169 0 1
6400 0 1
7783 0 11
5822 0 1
6832 3 1
1669 3 1
11291 0 1
9586 0 8
2695 0 13
990 0 2
6197 0 1
4236 0 2
12130 1 1
12096 0 1
10151 0 1
3500 0 18
515 0 1
7002 0 1
5041 0 1
6761 0 2
8599 3 1
3315 3 2
12176 7 1
10526 0 1
5455 2 1
9932 0 1
3281 0 36
1320 0 1
7567 0 2
4838 0 1
1151 3 2
200 4 1
12140 3 1
685 3 1
10307 0 1
8346 0 1
3846 0 1
1117 0 1
7348 0 3
5387 0 31
12447 3 1
7138 4 1
5609 1 1
11112 0 1
9167 0 2
2516 0 30
3627 0 1
1666 0 1
8153 0 3
5168 0 1
11020 3 1
2692 3 1
9133 1 1
8135 1 1
11677 0 3
8948 0 1
2297 0 3
336 0 1
6583 0 1
7694 0 3
5989 0 1
3497 5 1
9531 3 1
8914 3 1
318 3 1
11458 0 2
9497 0 1
2862 0 3
901 0 1
6364 0 1
4403 0 12
4165 3 1
4369 1 1
12279 0 11
9294 0 25
2643 0 33
682 0 1
6913 0 4
4184 0 3
6945 0 3
5718 2 1
1599 4 1
10693 0 1
11804 0 3
10099 0 1
3448 0 1
1503 0 1
6710 0 1
4749 0 3
4047 3 1
10474 0 13
8513 0 2
4013 0 6
1028 0 1
7515 0 9
5554 0 1
9045 0 20
818 4 1
11039 0 1
8310 0 1
3794 0 1
1833 0 1
8064 0 1
5351 0 1
7045 0 1
8840 3 1
3291 6 1
713 4 1
6229 6 1
10820 0 8
8859 0 4
12361 0 1
2208 0 2
263 0 1
1630 0 21
7861 0 5
5900 0 1
2640 3 1
10610 4 1
3125 4 1
11625 0 2
9664 0 2
3029 0 1
44 0 1
6275 0 1
4570 0 1
5681 0 1
1500 3 1
9239 3 2
2588 1 1
9029 3 1
2191 5 1
12190 0 1
9461 0 1
2810 0 1
849 0 12
7080 0 4
4111 0 1
5453 5 1
963 8 1
4781 0 23
6911 3 1
6036 4 1
6445 3 1
11971 0 1
10010 0 12
3375 0 40
1414 0 1
6877 0 1
4916 0 21
10419 3 1
4882 3 1
10385 0 1
8680 0 1
9807 0 1
3156 0 1
1195 0 1
7426 0 1
4697 0 5
10799 2 1
12141 3 2
11206 0 1
8221 0 11
3961 0 3
2000 0 4
7223 0 15
5262 0 1
3511 4 1
10987 0 1
9026 0 2
12528 0 1
2391 0 2
430 0 1
1541 0 1
8028 0 1
6067 0 1
7562 4 1
6033 1 1
11536 0 1
8823 0 2
2172 0 1
211 0 1
6442 0 15
4481 0 1
5848 0 1
2755 3 1
4728 4 1
11333 0 4
9372 0 2
2721 0 1
1016 0 3
6239 0 1
4278 0 1
1192 3 1
7757 2 1
591 3 1
12138 0 1
10177 0 1
3542 0 1
557 0 1
6788 0 1
5083 0 1
10552 0 1
8607 0 1
9974 0 1
3323 0 27
1362 0 1
7593 0 1
4608 0 1
11469 4 1
850 4 1
5463 3 1
10349 0 1
8388 0 1
3872 0 1
1927 0 1
7390 0 1
